City1,City2,Hexcode1,Hexcode2,Hexcode3,Hexcode4,Hexcode5,Hexcode6,Hexcode7
"Los Angeles, CA, USA","Berkeley, CA, USA",#fdaf31,#6100a7,#ffffff,,,,
"Berkeley, CA, USA","Berkeley, CA, USA",#fdaf31,#6100a7,#ffffff,,,,
"Berkeley, CA, USA","Vancouver, British Columbia, Canada",#fdaf31,#6100a7,#ffffff,,,,
"Vancouver, British Columbia, Canada","Vancouver, British Columbia, Canada",#fdaf31,#6100a7,#ffffff,,,,
"Vancouver, British Columbia, Canada","Seattle, WA, USA",#fdaf31,#6100a7,#ffffff,,,,
"Seattle, WA, USA","Seattle, WA, USA",#fdaf31,#6100a7,#ffffff,,,,
"Seattle, WA, USA","Boston, MA, USA",#fdaf31,#6100a7,#ffffff,,,,
"Boston, MA, USA","Boston, MA, USA",#fdaf31,#6100a7,#ffffff,,,,
"Boston, MA, USA","Amherst, MA, USA",#fdaf31,#6100a7,#ffffff,,,,
"Amherst, MA, USA","Amherst, MA, USA",#fdaf31,#6100a7,#ffffff,,,,
"Amherst, MA, USA","New York City, NY, USA",#fdaf31,#6100a7,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fdaf31,#6100a7,#ffffff,,,,
"New York City, NY, USA","Chicago, IL, USA",#fdaf31,#6100a7,#ffffff,,,,
"Chicago, IL, USA","Chicago, IL, USA",#fdb130,#6001a6,#ffffff,,,,
"Chicago, IL, USA","Stamford, CT, USA",#fdb130,#6001a6,#ffffff,,,,
"Stamford, CT, USA","Montreal, Quebec, Canada",#fdb130,#6001a6,#ffffff,,,,
"Montreal, Quebec, Canada","Montreal, Quebec, Canada",#fdb130,#6001a6,#ffffff,,,,
"Montreal, Quebec, Canada","Philadelphia, PA, USA",#fdb130,#6001a6,#ffffff,,,,
"Philadelphia, PA, USA","Philadelphia, PA, USA",#fdb130,#6001a6,#ffffff,,,,
"Philadelphia, PA, USA","Dallas, TX, USA",#fdb130,#6001a6,#ffffff,,,,
"Dallas, TX, USA","Durham, NC, USA",#fdb130,#6001a6,#ffffff,,,,
"Durham, NC, USA","Durham, NC, USA",#fdb130,#6001a6,#ffffff,,,,
"Durham, NC, USA","New York City, NY, USA",#fdb130,#6001a6,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fdb130,#6001a6,#ffffff,,,,
"New York City, NY, USA","Binghamton, NY, USA",#fdb130,#6001a6,#ffffff,,,,
"Binghamton, NY, USA","Jerusalem, Israel",#fdb22f,#5e01a6,#ffffff,,,,
"Jerusalem, Israel","Tel Aviv, Israel",#fdb42f,#5c01a6,#ffffff,,,,
"Tel Aviv, Israel","Tel Aviv, Israel",#fdb42f,#5c01a6,#ffffff,,,,
"Tel Aviv, Israel","Caesarea, Israel",#fdb42f,#5c01a6,#ffffff,,,,
"Caesarea, Israel","Caesarea, Israel",#fdb42f,#5c01a6,#ffffff,,,,
"Caesarea, Israel","Brussels, Belgium",#fdb42f,#5c01a6,#ffffff,,,,
"Brussels, Belgium","Brussels, Belgium",#fdb42f,#5c01a6,#ffffff,,,,
"Brussels, Belgium","Milan, Italy",#fdb42f,#5c01a6,#ffffff,,,,
"Milan, Italy","Milan, Italy",#fdb42f,#5c01a6,#ffffff,,,,
"Milan, Italy","Bern, Switzerland",#fdb42f,#5c01a6,#ffffff,,,,
"Bern, Switzerland","Zürich, Switzerland",#fdb42f,#5c01a6,#ffffff,,,,
"Zürich, Switzerland","Zürich, Switzerland",#fdb42f,#5c01a6,#ffffff,,,,
"Zürich, Switzerland","Geneva, Switzerland",#fdb42f,#5c01a6,#ffffff,,,,
"Geneva, Switzerland","Geneva, Switzerland",#fdb42f,#5c01a6,#ffffff,,,,
"Geneva, Switzerland","Lausanne, Switzerland",#fdb42f,#5c01a6,#ffffff,,,,
"Lausanne, Switzerland","Lausanne, Switzerland",#fdb42f,#5c01a6,#ffffff,,,,
"Lausanne, Switzerland","Madrid, Spain",#fdb42f,#5c01a6,#ffffff,,,,
"Madrid, Spain","Madrid, Spain",#fdb42f,#5c01a6,#ffffff,,,,
"Madrid, Spain","Neuss, West Germany",#fdb42f,#5c01a6,#ffffff,,,,
"Neuss, West Germany","Cologne, Germany",#fdb42f,#5c01a6,#ffffff,,,,
"Cologne, Germany","Cologne, Germany",#fdb42f,#5c01a6,#ffffff,,,,
"Cologne, Germany","Frankfurt, Germany",#fdb42f,#5c01a6,#ffffff,,,,
"Frankfurt, Germany","Ludwigshafen, West Germany",#fdb42f,#5c01a6,#ffffff,,,,
"Ludwigshafen, West Germany","Ludwigshafen, West Germany",#fdb42f,#5c01a6,#ffffff,,,,
"Ludwigshafen, West Germany","Leverkusen, West Germany",#fdb42f,#5c01a6,#ffffff,,,,
"Leverkusen, West Germany","Leverkusen, West Germany",#fdb52e,#5b01a5,#ffffff,,,,
"Leverkusen, West Germany","Vienna, Austria",#fdb52e,#5b01a5,#ffffff,,,,
"Vienna, Austria","Graz, Austria",#fdb52e,#5b01a5,#ffffff,,,,
"Graz, Austria","Friedrichshafen, West Germany",#fdb52e,#5b01a5,#ffffff,,,,
"Friedrichshafen, West Germany","Friedrichshafen, West Germany",#fdb52e,#5b01a5,#ffffff,,,,
"Friedrichshafen, West Germany","Berlin, Germany",#fdb52e,#5b01a5,#ffffff,,,,
"Berlin, Germany","Berlin, Germany",#fdb52e,#5b01a5,#ffffff,,,,
"Berlin, Germany","Copenhagen, Denmark",#fdb52e,#5b01a5,#ffffff,,,,
"Copenhagen, Denmark","Copenhagen, Denmark",#fdb52e,#5b01a5,#ffffff,,,,
"Copenhagen, Denmark","New York City, NY, USA",#fdb52e,#5b01a5,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fdb52e,#5b01a5,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fdb52e,#5b01a5,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fdb52e,#5b01a5,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fdb52e,#5b01a5,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fdb52e,#5b01a5,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fdb52e,#5b01a5,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fdb52e,#5b01a5,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fdb52e,#5b01a5,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fdb52e,#5b01a5,#ffffff,,,,
"New York City, NY, USA","Palm Desert, CA, USA",#feb72d,#5901a5,#ffffff,,,,
"Palm Desert, CA, USA","Schenectady, NY, USA",#feb72d,#5901a5,#ffffff,,,,
"Schenectady, NY, USA","West Point, NY, USA",#feb72d,#5901a5,#ffffff,,,,
"West Point, NY, USA","Durham, NC, USA",#feb72d,#5901a5,#ffffff,,,,
"Durham, NC, USA","Durham, NC, USA",#feb72d,#5901a5,#ffffff,,,,
"Durham, NC, USA","Greensboro, NC, USA",#feb72d,#5901a5,#ffffff,,,,
"Greensboro, NC, USA","Greensboro, NC, USA",#feb72d,#5901a5,#ffffff,,,,
"Greensboro, NC, USA","Sarasota, FL, USA",#feb72d,#5901a5,#ffffff,,,,
"Sarasota, FL, USA","Sarasota, FL, USA",#feb72d,#5901a5,#ffffff,,,,
"Sarasota, FL, USA","Clearwater, FL, USA",#feb72d,#5901a5,#ffffff,,,,
"Clearwater, FL, USA","Clearwater, FL, USA",#feb72d,#5901a5,#ffffff,,,,
"Clearwater, FL, USA","Atlanta, GA, USA",#feb72d,#5901a5,#ffffff,,,,
"Atlanta, GA, USA","Atlanta, GA, USA",#feb72d,#5901a5,#ffffff,,,,
"Atlanta, GA, USA","Asheville, NC, USA",#feb72d,#5901a5,#ffffff,,,,
"Asheville, NC, USA","Boone, NC, USA",#feb82c,#5801a4,#ffffff,,,,
"Boone, NC, USA","Raleigh, NC, USA",#feb82c,#5801a4,#ffffff,,,,
"Raleigh, NC, USA","Raleigh, NC, USA",#feb82c,#5801a4,#ffffff,,,,
"Raleigh, NC, USA","Miami Beach, FL, USA",#feb82c,#5801a4,#ffffff,,,,
"Miami Beach, FL, USA","Miami Beach, FL, USA",#feb82c,#5801a4,#ffffff,,,,
"Miami Beach, FL, USA","Norfolk, VA, USA",#feb82c,#5801a4,#ffffff,,,,
"Norfolk, VA, USA","Norfolk, VA, USA",#feb82c,#5801a4,#ffffff,,,,
"Norfolk, VA, USA","Hartford, CT, USA",#feb82c,#5801a4,#ffffff,,,,
"Hartford, CT, USA","Hartford, CT, USA",#feb82c,#5801a4,#ffffff,,,,
"Hartford, CT, USA","Little Rock, AR, USA",#feb82c,#5801a4,#ffffff,,,,
"Little Rock, AR, USA","Houston, TX, USA",#feb82c,#5801a4,#ffffff,,,,
"Houston, TX, USA","Houston, TX, USA",#feb82c,#5801a4,#ffffff,,,,
"Houston, TX, USA","New Orleans, LA, USA",#feb82c,#5801a4,#ffffff,,,,
"New Orleans, LA, USA","New Orleans, LA, USA",#feb82c,#5801a4,#ffffff,,,,
"New Orleans, LA, USA","Burlington, VT, USA",#feb82c,#5801a4,#ffffff,,,,
"Burlington, VT, USA","Burlington, VT, USA",#feb82c,#5801a4,#ffffff,,,,
"Burlington, VT, USA","Lewisburg, PA, USA",#feb82c,#5801a4,#ffffff,,,,
"Lewisburg, PA, USA","University Park, PA, USA",#feb82c,#5801a4,#ffffff,,,,
"University Park, PA, USA","University Park, PA, USA",#feb82c,#5801a4,#ffffff,,,,
"University Park, PA, USA","Chicago, IL, USA",#feb82c,#5801a4,#ffffff,,,,
"Chicago, IL, USA","Chicago, IL, USA",#feb82c,#5801a4,#ffffff,,,,
"Chicago, IL, USA","Detroit, MI, USA",#feb82c,#5801a4,#ffffff,,,,
"Detroit, MI, USA","Detroit, MI, USA",#feb82c,#5801a4,#ffffff,,,,
"Detroit, MI, USA","Columbus, OH, USA",#feba2c,#5601a4,#ffffff,,,,
"Columbus, OH, USA","Baltimore, MD, USA",#feba2c,#5601a4,#ffffff,,,,
"Baltimore, MD, USA","Baltimore, MD, USA",#feba2c,#5601a4,#ffffff,,,,
"Baltimore, MD, USA","Boston, MA, USA",#feba2c,#5601a4,#ffffff,,,,
"Boston, MA, USA","Boston, MA, USA",#feba2c,#5601a4,#ffffff,,,,
"Boston, MA, USA","Washington, D.C., USA",#feba2c,#5601a4,#ffffff,,,,
"Washington, D.C., USA","Washington, D.C., USA",#feba2c,#5601a4,#ffffff,,,,
"Washington, D.C., USA","Elmira, NY, USA",#feba2c,#5601a4,#ffffff,,,,
"Elmira, NY, USA","Toronto, Ontario, Canada",#feba2c,#5601a4,#ffffff,,,,
"Toronto, Ontario, Canada","Toronto, Ontario, Canada",#feba2c,#5601a4,#ffffff,,,,
"Toronto, Ontario, Canada","London, England",#feba2c,#5601a4,#ffffff,,,,
"London, England","Atlanta, GA, USA",#feba2c,#5601a4,#ffffff,,,,
"Atlanta, GA, USA","Olite, Spain",#febb2b,#5502a4,#ffffff,,,,
"Olite, Spain","Olite, Spain",#febd2a,#5302a3,#ffffff,,,,
"Olite, Spain","Santander, Spain",#febd2a,#5302a3,#ffffff,,,,
"Santander, Spain","Santander, Spain",#febd2a,#5302a3,#ffffff,,,,
"Santander, Spain","Taormina, Italy",#febd2a,#5302a3,#ffffff,,,,
"Taormina, Italy","Taormina, Italy",#febd2a,#5302a3,#ffffff,,,,
"Taormina, Italy","Lipari, Italy",#febd2a,#5302a3,#ffffff,,,,
"Lipari, Italy","Lipari, Italy",#febd2a,#5302a3,#ffffff,,,,
"Lipari, Italy","Catania, Italy",#febd2a,#5302a3,#ffffff,,,,
"Catania, Italy","Caltanissetta, Italy",#febd2a,#5302a3,#ffffff,,,,
"Caltanissetta, Italy","Trapani, Italy",#febd2a,#5302a3,#ffffff,,,,
"Trapani, Italy","Basel, Switzerland",#febd2a,#5302a3,#ffffff,,,,
"Basel, Switzerland","Basel, Switzerland",#febd2a,#5302a3,#ffffff,,,,
"Basel, Switzerland","Friedrichshafen, West Germany",#febd2a,#5302a3,#ffffff,,,,
"Friedrichshafen, West Germany","Den Haag, Netherlands",#febd2a,#5302a3,#ffffff,,,,
"Den Haag, Netherlands","Antwerp, Belgium",#febd2a,#5302a3,#ffffff,,,,
"Antwerp, Belgium","Antwerp, Belgium",#febd2a,#5302a3,#ffffff,,,,
"Antwerp, Belgium","Amsterdam, Netherlands",#febd2a,#5302a3,#ffffff,,,,
"Amsterdam, Netherlands","Amsterdam, Netherlands",#febd2a,#5302a3,#ffffff,,,,
"Amsterdam, Netherlands","Paris, France",#febd2a,#5302a3,#ffffff,,,,
"Paris, France","Paris, France",#febd2a,#5302a3,#ffffff,,,,
"Paris, France","Paris, France",#febd2a,#5302a3,#ffffff,,,,
"Paris, France","Paris, France",#febd2a,#5302a3,#ffffff,,,,
"Paris, France","Paris, France",#febd2a,#5302a3,#ffffff,,,,
"Paris, France","Paris, France",#febd2a,#5302a3,#ffffff,,,,
"Paris, France","Kansas City, MO, USA",#febe2a,#5102a3,#ffffff,,,,
"Kansas City, MO, USA","Kansas City, MO, USA",#febe2a,#5102a3,#ffffff,,,,
"Kansas City, MO, USA","Kansas City, MO, USA",#febe2a,#5102a3,#ffffff,,,,
"Kansas City, MO, USA","Kansas City, MO, USA",#febe2a,#5102a3,#ffffff,,,,
"Kansas City, MO, USA","Washington, D.C., USA",#febe2a,#5102a3,#ffffff,,,,
"Washington, D.C., USA","New York City, NY, USA",#febe2a,#5102a3,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#febe2a,#5102a3,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#febe2a,#5102a3,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fec029,#5002a2,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fec029,#5002a2,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fec029,#5002a2,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fec029,#5002a2,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fec029,#5002a2,#ffffff,,,,
"New York City, NY, USA","Clearwater, FL, USA",#fec029,#5002a2,#ffffff,,,,
"Clearwater, FL, USA","Detroit, MI, USA",#fec029,#5002a2,#ffffff,,,,
"Detroit, MI, USA","Detroit, MI, USA",#fec029,#5002a2,#ffffff,,,,
"Detroit, MI, USA","Seattle, WA, USA",#fec029,#5002a2,#ffffff,,,,
"Seattle, WA, USA","Seattle, WA, USA",#fdc229,#4e02a2,#ffffff,,,,
"Seattle, WA, USA","Sacramento, CA, USA",#fdc229,#4e02a2,#ffffff,,,,
"Sacramento, CA, USA","Sacramento, CA, USA",#fdc229,#4e02a2,#ffffff,,,,
"Sacramento, CA, USA","Anchorage, AK, USA",#fdc229,#4e02a2,#ffffff,,,,
"Anchorage, AK, USA","Anchorage, AK, USA",#fdc229,#4e02a2,#ffffff,,,,
"Anchorage, AK, USA","Berkeley, CA, USA",#fdc229,#4e02a2,#ffffff,,,,
"Berkeley, CA, USA","Berkeley, CA, USA",#fdc229,#4e02a2,#ffffff,,,,
"Berkeley, CA, USA","San Diego, CA, USA",#fdc229,#4e02a2,#ffffff,,,,
"San Diego, CA, USA","San Diego, CA, USA",#fdc229,#4e02a2,#ffffff,,,,
"San Diego, CA, USA","Palm Desert, CA, USA",#fdc229,#4e02a2,#ffffff,,,,
"Palm Desert, CA, USA","Palm Desert, CA, USA",#fdc229,#4e02a2,#ffffff,,,,
"Palm Desert, CA, USA","Tucson, AZ, USA",#fdc229,#4e02a2,#ffffff,,,,
"Tucson, AZ, USA","Tucson, AZ, USA",#fdc229,#4e02a2,#ffffff,,,,
"Tucson, AZ, USA","Los Angeles, CA, USA",#fdc229,#4e02a2,#ffffff,,,,
"Los Angeles, CA, USA","Los Angeles, CA, USA",#fdc229,#4e02a2,#ffffff,,,,
"Los Angeles, CA, USA","Milwaukee, WI, USA",#fdc229,#4e02a2,#ffffff,,,,
"Milwaukee, WI, USA","Milwaukee, WI, USA",#fdc229,#4e02a2,#ffffff,,,,
"Milwaukee, WI, USA","St. Louis, MO, USA",#fdc229,#4e02a2,#ffffff,,,,
"St. Louis, MO, USA","St. Louis, MO, USA",#fdc229,#4e02a2,#ffffff,,,,
"St. Louis, MO, USA","Boston, MA, USA",#fdc328,#4c02a1,#ffffff,,,,
"Boston, MA, USA","Boston, MA, USA",#fdc328,#4c02a1,#ffffff,,,,
"Boston, MA, USA","Chicago, IL, USA",#fdc328,#4c02a1,#ffffff,,,,
"Chicago, IL, USA","Chicago, IL, USA",#fdc328,#4c02a1,#ffffff,,,,
"Chicago, IL, USA","Minneapolis, MN, USA",#fdc328,#4c02a1,#ffffff,,,,
"Minneapolis, MN, USA","Minneapolis, MN, USA",#fdc328,#4c02a1,#ffffff,,,,
"Minneapolis, MN, USA","Pittsburgh, PA, USA",#fdc328,#4c02a1,#ffffff,,,,
"Pittsburgh, PA, USA","Pittsburgh, PA, USA",#fdc328,#4c02a1,#ffffff,,,,
"Pittsburgh, PA, USA","Syracuse, NY, USA",#fdc328,#4c02a1,#ffffff,,,,
"Syracuse, NY, USA","Syracuse, NY, USA",#fdc328,#4c02a1,#ffffff,,,,
"Syracuse, NY, USA","New London, CT, USA",#fdc328,#4c02a1,#ffffff,,,,
"New London, CT, USA","Storrs, CT, USA",#fdc328,#4c02a1,#ffffff,,,,
"Storrs, CT, USA","New York City, NY, USA",#fdc328,#4c02a1,#ffffff,,,,
"New York City, NY, USA","Elmira, NY, USA",#fdc328,#4c02a1,#ffffff,,,,
"Elmira, NY, USA","Utica, NY, USA",#fdc328,#4c02a1,#ffffff,,,,
"Utica, NY, USA","Halifax, Nova Scotia, Canada",#fdc328,#4c02a1,#ffffff,,,,
"Halifax, Nova Scotia, Canada","Halifax, Nova Scotia, Canada",#fdc328,#4c02a1,#ffffff,,,,
"Halifax, Nova Scotia, Canada","Princeton, NJ, USA",#fdc328,#4c02a1,#ffffff,,,,
"Princeton, NJ, USA","Princeton, NJ, USA",#fdc328,#4c02a1,#ffffff,,,,
"Princeton, NJ, USA","Newark, NJ, USA",#fdc328,#4c02a1,#ffffff,,,,
"Newark, NJ, USA","Newark, NJ, USA",#fdc328,#4c02a1,#ffffff,,,,
"Newark, NJ, USA","Philadelphia, PA, USA",#fdc328,#4c02a1,#ffffff,,,,
"Philadelphia, PA, USA","Philadelphia, PA, USA",#fdc328,#4c02a1,#ffffff,,,,
"Philadelphia, PA, USA","Verona, Italy",#fdc328,#4c02a1,#ffffff,,,,
"Verona, Italy","Verona, Italy",#fdc527,#4b03a1,#ffffff,,,,
"Verona, Italy","Paris, France",#fdc527,#4b03a1,#ffffff,,,,
"Paris, France","Paris, France",#fdc527,#4b03a1,#ffffff,,,,
"Paris, France","Châteauvallon, France",#fdc527,#4b03a1,#ffffff,,,,
"Châteauvallon, France","Châteauvallon, France",#fdc527,#4b03a1,#ffffff,,,,
"Châteauvallon, France","Cannes, France",#fdc527,#4b03a1,#ffffff,,,,
"Cannes, France","Cannes, France",#fdc527,#4b03a1,#ffffff,,,,
"Cannes, France","Rome, Italy",#fdc527,#4b03a1,#ffffff,,,,
"Rome, Italy","Rome, Italy",#fdc827,#48039f,#ffffff,,,,
"Rome, Italy","Bari, Italy",#fdc827,#48039f,#ffffff,,,,
"Bari, Italy","Bari, Italy",#fdc827,#48039f,#ffffff,,,,
"Bari, Italy","Ludwigsburg, Germany",#fdc827,#48039f,#ffffff,,,,
"Ludwigsburg, Germany","Ludwigsburg, Germany",#fdc827,#48039f,#ffffff,,,,
"Ludwigsburg, Germany","Frankfurt, Germany",#fdc827,#48039f,#ffffff,,,,
"Frankfurt, Germany","Frankfurt, Germany",#fdc827,#48039f,#ffffff,,,,
"Frankfurt, Germany","Munich, Germany",#fdc827,#48039f,#ffffff,,,,
"Munich, Germany","Munich, Germany",#fdc827,#48039f,#ffffff,,,,
"Munich, Germany","Copenhagen, Denmark",#fdc827,#48039f,#ffffff,,,,
"Copenhagen, Denmark","Copenhagen, Denmark",#fdc827,#48039f,#ffffff,,,,
"Copenhagen, Denmark","New York City, NY, USA",#fdc827,#48039f,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fdca26,#46039f,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fdca26,#46039f,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fdca26,#46039f,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fdca26,#46039f,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fdca26,#46039f,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fdca26,#46039f,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fdca26,#46039f,#ffffff,,,,
